,1,2,3,4,5,6,Log2 Fold change,p value
4930515G16Rik,0,0,0,1.07393669112964,0.841423263813818,0.791781963191133,0.0768289018965135,0.978558042673302
4930515L03Rik,0,0,0,0,0,0,NA,1
4930517E11Rik,0,0,0,0,0,0,NA,1
4930519F09Rik,138.983594890422,138.706569598185,135.06448309001,150.35113675815,155.663303805556,144.896099263977,0.1093375617664,0.978558042673302
4930519F16Rik,0,0,1.28632841038104,0,0,0,-0.0239546738199066,0.978558042673302
4930519F24Rik,0,0,0,0,0,0,NA,1
4930519G04Rik,0,4.62355231993952,3.85898523114313,11.8133036024261,9.25565590195199,2.3753458895734,0.198773454963517,0.978558042673302
4930520O04Rik,3.70622919707792,1.15588807998488,1.28632841038104,1.07393669112964,3.36569305525527,1.58356392638227,-0.0062252492252895,0.991611408193259
4930521A18Rik,0,0,0,0,0,0,NA,1
4930521E06Rik,0,0,0,0,0,0,NA,1
4930522H14Rik,0,0,0,0,0,0,NA,1
4930522O17Rik,0,0,0,0,0,0,NA,1
4930523C07Rik,302.05767956185,280.880803436326,338.304371930215,222.304895063836,228.867127757358,308.794965644542,-0.228973920061146,0.94248013725016
4930523O13Rik,0,0,0,0,0,0,NA,1
4930524B15Rik,0,3.46766423995464,3.85898523114313,1.07393669112964,1.68284652762764,1.58356392638227,-0.0576828306725018,0.98024123669938
4930524E20Rik,0,0,0,0,0,0,NA,1
4930524L23Rik,1.85311459853896,3.46766423995464,3.85898523114313,3.22181007338892,2.52426979144145,9.5013835582936,0.121593110549233,0.978558042673302
4930524O08Rik,0,0,0,0,0,0,NA,1
4930525D18Rik,0,0,0,0,0,0,NA,1
4930525F21Rik,0,0,0,0,0,0.791781963191133,0.0177324963331791,0.978558042673302
4930526D03Rik,0,0,0,0,0,0,NA,1
4930526I15Rik,0,0,0,0,0,0,NA,1
4930528A17Rik,10.1921302919643,1.15588807998488,1.28632841038104,1.07393669112964,3.36569305525527,7.91781963191133,-0.00628689536542665,0.991611408193259
4930528F23Rik,473.470779926704,345.610535915479,393.6164935766,296.406526751781,213.72150900871,412.51840282258,-0.287028910435993,0.912094784232947
4930528P14Rik,0,0,0,0,0,0,NA,1
4930529C04Rik,0,0,1.28632841038104,0,0,0,-0.0239546738199066,0.978558042673302
4930529F22Rik,0,0,0,0,0,0,NA,1
4930529K09Rik,0,0,0,0,0,0,NA,1
4930529L06Rik,0,0,0,0,0,0,NA,1
4930529M08Rik,0,0,1.28632841038104,0,0.841423263813818,0.791781963191133,0.0131316231536128,0.988973052645505
4930533B01Rik,0,0,0,0,0,0,NA,1
4930533P14Rik,0,0,0,0,0,0,NA,1
4930534B04Rik,52.8137660583604,32.3648662395766,60.4574352879091,38.6617208806671,60.5824749945949,53.8411734969971,0.048595869798214,0.988973052645505
4930538K18Rik,8.33901569342532,3.46766423995464,3.85898523114313,2.14787338225928,6.73138611051054,5.54247374233793,-0.0248431941783445,0.988973052645505
4930539C22Rik,0,0,0,0,0,0,NA,1
4930539E08Rik,28.7232762773539,28.897201999622,34.7308670802882,15.035113675815,22.7184281229731,22.1698949693517,-0.332531328146308,0.879148719322358
4930539J05Rik,180.678673357549,213.839294797203,174.940663811822,224.452768446095,220.45289511922,207.446874356077,0.17108038247989,0.978558042673302
4930539M17Rik,0,0,0,0,0,0,NA,1
4930539N22Rik,0,0,0,0,0,0,NA,1
4930540M03Rik,0,0,1.28632841038104,0,0,0,-0.0239546738199066,0.978558042673302
4930542C21Rik,0.92655729926948,0,0,0,0,1.58356392638227,0.0129619677206514,0.988973052645505
4930542D17Rik,0,0,3.85898523114313,2.14787338225928,0.841423263813818,1.58356392638227,0.0183836977791581,0.988973052645505
4930542N07Rik,0,0,0,0,0,0,NA,1
4930544D05Rik,3.70622919707792,5.7794403999244,5.14531364152418,1.07393669112964,0.841423263813818,1.58356392638227,-0.269330774401766,0.706553248545129
4930544G11Rik,0,0,0,0,0,0,NA,1
4930544O15Rik,0.92655729926948,3.46766423995464,0,1.07393669112964,1.68284652762764,2.3753458895734,0.0188830086552885,0.988973052645505
4930545L23Rik,0,1.15588807998488,0,1.07393669112964,2.52426979144145,0,0.0523807293668817,0.978558042673302
4930546C10Rik,0,0,0,0,0,0,NA,1
4930546K05Rik,2.77967189780844,1.15588807998488,0,0,1.68284652762764,0,-0.0474563158289158,0.978558042673302
4930547C10Rik,0,0,0,0,0,0,NA,1
4930547E08Rik,0.92655729926948,0,0,2.14787338225928,0,0,0.0193585270809698,0.988973052645505
4930547E14Rik,0,0,0,0,0,0,NA,1
4930547N16Rik,22.2373751824675,0,3.85898523114313,5.3696834556482,4.20711631906909,9.5013835582936,-0.056497600165697,0.988973052645505
4930548H24Rik,0,0,0,0,0,0,NA,1
4930548K13Rik,0,0,0,0,0,0,NA,1
4930549C01Rik,0,0,0,0,0,0,NA,1
4930550C14Rik,3.70622919707792,1.15588807998488,1.28632841038104,1.07393669112964,2.52426979144145,2.3753458895734,-0.00718006903335559,0.991611408193259
4930550L24Rik,0,0,0,0,0,0,NA,1
4930552N02Rik,0,0,0,0,0,0,NA,1
4930553E22Rik,0,0,0,0,0,0,NA,1
4930554C24Rik,0,0,0,0,0,0,NA,1
4930555B11Rik,0,0,0,0,0,0,NA,1
4930555G01Rik,0,0,0,0,0,0,NA,1
4930555I21Rik,1.85311459853896,6.93532847990927,1.28632841038104,1.07393669112964,4.20711631906909,2.3753458895734,-0.0439612512462056,0.988973052645505
4930556C24Rik,0,0,0,0,0,0,NA,1
4930556G01Rik,0,0,0,0,0,0,NA,1
4930557A04Rik,0,0,0,0,0,0,NA,1
4930557J02Rik,0.92655729926948,0,0,0,0,0,-0.0200990993242214,0.978558042673302
4930558C23Rik,0,0,0,0,0,0,NA,1
4930558J18Rik,3.70622919707792,0,1.28632841038104,4.29574676451856,0,0.791781963191133,-0.00471447077190424,0.991611408193259
4930558K02Rik,0.92655729926948,0,0,0,0,0.791781963191133,-0.00384097935800155,0.991611408193259
4930562C15Rik,0.92655729926948,1.15588807998488,0,3.22181007338892,1.68284652762764,0.791781963191133,0.0860182282468372,0.978558042673302
4930562F07Rik,2.77967189780844,1.15588807998488,6.43164205190522,5.3696834556482,5.04853958288291,4.7506917791468,0.103802973280358,0.978558042673302
4930563D23Rik,0,0,0,0,0,0,NA,1
4930563E22Rik,12.9718021897727,5.7794403999244,2.57265682076209,11.8133036024261,14.3041954848349,5.54247374233793,0.122934737415192,0.978558042673302
4930563F08Rik,0,0,0,0,0,0,NA,1
4930564K09Rik,0,0,0,0,0.841423263813818,1.58356392638227,0.0591852734809857,0.978558042673302
4930565A17,0,0,0,0,0,0,NA,1
4930565D16Rik,0,0,0,0,0,0,NA,1
4930565N06Rik,3.70622919707792,2.31177615996976,10.2906272830484,18.2569237492039,0.841423263813818,14.2520753374404,0.144480593353013,0.978558042673302
4930567H12Rik,0,0,0,0,0,0,NA,1
4930567H17Rik,0,0,0,0,0,0,NA,1
4930567J20Rik,0,0,0,0,0,0,NA,1
4930568D16Rik,0,0,0,0,0,0,NA,1
4930568E12Rik,0,0,0,0,0,0,NA,1
4930568G15Rik,0,0,0,0,0,0,NA,1
4930570G19Rik,0.92655729926948,0,1.28632841038104,1.07393669112964,0.841423263813818,1.58356392638227,0.0366410769483742,0.988973052645505
4930571K23Rik,0,0,0,0,0,0,NA,1
4930572J05Rik,148.249167883117,138.706569598185,136.350811500391,136.389959773464,144.724801375977,144.896099263977,0.00701394807842186,0.991611408193259
4930573O16Rik,0,0,0,0,0,0,NA,1
4930578C19Rik,0,1.15588807998488,1.28632841038104,3.22181007338892,0,1.58356392638227,0.0505072119425839,0.978558042673302
4930578I06Rik,0,0,0,0,0.841423263813818,0,0.0180198252616597,0.978558042673302
4930578N16Rik,21.310817883198,20.8059854397278,11.5769556934294,20.4047971314632,10.9385024295796,14.2520753374404,-0.112388870890039,0.978558042673302
4930578N18Rik,0,0,0,0,0,0,NA,1
4930579C15Rik,0.92655729926948,0,1.28632841038104,0,0,0,-0.0569681489206705,0.978558042673302
4930579F01Rik,5.55934379561688,21.9618735197127,23.1539113868588,11.8133036024261,3.36569305525527,11.0849474846759,-0.229148484730707,0.978558042673302
4930579G18Rik,80.6104850364448,43.9237470394254,74.6070478021006,53.6968345564821,71.5209774241745,62.5507750920995,-0.055213259635325,0.988973052645505
4930579G22Rik,8.33901569342532,12.7147688798337,9.00429887266731,6.44362014677785,10.0970791657658,7.1260376687202,-0.10703835763416,0.978558042673302
4930579G24Rik,37.0622919707792,48.5472993593649,18.0085977453346,36.5138474984078,58.8996284669672,27.7123687116897,0.108162061312353,0.979931544345469
4930579J09Rik,4.6327864963474,0,0,1.07393669112964,3.36569305525527,1.58356392638227,0.0195753578965629,0.988973052645505
4930579K19Rik,2.77967189780844,8.09121655989415,7.71797046228626,7.51755683790749,5.04853958288291,5.54247374233793,-0.0037509535625423,0.996879318056664
4930581F22Rik,807.957964962987,620.71189895188,706.194297299193,734.572696732674,804.40064020601,583.543306871865,-0.00887871425854496,0.991611408193259
4930583H14Rik,0.92655729926948,0,0,1.07393669112964,0,0.791781963191133,0.020449335038822,0.988973052645505
4930583K01Rik,0.92655729926948,0,2.57265682076209,1.07393669112964,0,1.58356392638227,-0.0173870910046495,0.988973052645505
4930583P06Rik,0,0,0,0,0,0,NA,1
4930584F24Rik,0,0,0,0,0,0,NA,1
4930588N13Rik,0,0,0,0,0,0,NA,1
4930590J08Rik,0.92655729926948,3.46766423995464,2.57265682076209,1.07393669112964,2.52426979144145,1.58356392638227,-0.0380702092398442,0.988973052645505
4930590L20Rik,0,1.15588807998488,0,0,0,0,-0.0218681975901502,0.978558042673302
4930592I03Rik,0,0,0,1.07393669112964,0,0,0.0191711625648787,0.978558042673302
4930593C16Rik,0,0,0,0,0,0,NA,1
4930594C11Rik,80.6104850364448,108.653479518579,91.3293171370541,96.6543022016677,89.1908659642647,103.723437178038,0.0401932529116106,0.988973052645505
4930595M18Rik,0,0,0,0,0,0,NA,1
4930596D02Rik,0,0,0,0,0,0,NA,1
4930596M17Rik,0,0,0,0,0,0,NA,1
4930598F16Rik,0,0,0,0,0,0,NA,1
4931402G19Rik,7.41245839415584,8.09121655989415,10.2906272830484,7.51755683790749,12.6213489572073,15.0438573006315,0.162856054203941,0.978558042673302
4931403G20Rik,0.92655729926948,1.15588807998488,3.85898523114313,3.22181007338892,0,2.3753458895734,-0.00559627329589925,0.991611408193259
4931406B18Rik,0,0,0,0,0,0,NA,1
4931406C07Rik,9680.67066276753,11148.5405314542,9525.26187887163,9691.20470075388,10936.819583052,7889.31548123645,-0.0794692794568123,0.978558042673302
4931406H21Rik,9.2655729926948,1.15588807998488,5.14531364152418,7.51755683790749,4.20711631906909,1.58356392638227,-0.0440967906209676,0.988973052645505
4931406P16Rik,738.466167517776,599.905913512152,627.72826426595,809.748265111749,727.831123198952,736.357225767754,0.189639441305683,0.848556024264
4931407G18Rik,0,0,0,0,0,0,NA,1
4931408A02Rik,14.8249167883117,10.4029927198639,5.14531364152418,7.51755683790749,10.9385024295796,11.876729447867,-0.00669257222546932,0.991611408193259
4931408C20Rik,0.92655729926948,0,1.28632841038104,2.14787338225928,0,0,-0.00465521241463191,0.991611408193259
4931408D14Rik,420.657013868344,362.948857115252,356.312969675549,314.663450500985,275.145407267118,427.562260123212,-0.134158567362314,0.978558042673302
4931409K22Rik,0,0,0,0,0,0,NA,1
4931414P19Rik,97.2885164232954,73.9768371190323,141.496125141915,151.425073449279,144.724801375977,126.685114110581,0.313099706846404,0.853711299071435
4931417E11Rik,0,0,0,0,0,0,NA,1
4931417G12Rik,1.85311459853896,0,0,0,0,0.791781963191133,-0.0231899823608848,0.988973052645505
4931419H13Rik,0,0,0,0,0,0,NA,1
4931420L22Rik,0,0,0,0,0,0,NA,1
4931423N10Rik,0,0,0,0,0,0,NA,1
4931428F04Rik,51.8872087590909,54.3267397592893,52.7394648256228,54.7707712476117,71.5209774241745,52.2576095706148,0.120908876581148,0.978558042673302
4931428L18Rik,0,0,0,0,0.841423263813818,0,0.0180198252616597,0.978558042673302
4931429I11Rik,0.92655729926948,0,0,2.14787338225928,0,0,0.0193585270809698,0.988973052645505
4931429L15Rik,0.92655729926948,1.15588807998488,0,1.07393669112964,0.841423263813818,2.3753458895734,0.0584979897802452,0.978558042673302
4931429P17Rik,0,0,0,0,0,0,NA,1
4931431F19Rik,0,0,0,0,0,0,NA,1
4931440F15Rik,1.85311459853896,0,0,1.07393669112964,0,0.791781963191133,-0.00426407172329497,0.991611408193259
4931440L10Rik,0,0,1.28632841038104,2.14787338225928,0.841423263813818,0,0.0376626175860194,0.98024123669938
4931440P22Rik,11.1186875912338,2.31177615996976,9.00429887266731,15.035113675815,9.25565590195199,6.33425570552907,0.103489320368076,0.978558042673302
4932411E22Rik,0,0,0,0,0,0.791781963191133,0.0177324963331791,0.978558042673302
4932411G14Rik,0,0,0,0,0,0,NA,1
4932411N23Rik,0,0,0,0,0,0,NA,1
4932412D23Rik,0,0,0,0,0,0,NA,1
4932412H11Rik,8.33901569342532,4.62355231993952,5.14531364152418,4.29574676451856,8.41423263813818,11.876729447867,0.11315497857777,0.978558042673302
4932413F04Rik,0,0,0,0,0,0,NA,1
4932414J04Rik,0,0,0,0,0,0,NA,1
4932414N04Rik,0,0,0,0,0,0,NA,1
4932415G12Rik,123.232120802841,138.706569598185,194.235589967538,120.28090940652,128.737759363514,121.934422331435,-0.224997160491692,0.978558042673302
4932415M13Rik,0,0,0,0,0,0,NA,1
4932416H05Rik,38.9154065693182,31.2089781595917,56.5984500567659,51.5489611742228,53.0096656202705,36.4219703067921,0.0942944350872202,0.982256911641993
4932418E24Rik,0,0,0,0,0,0,NA,1
4932425I24Rik,2.77967189780844,0,2.57265682076209,2.14787338225928,3.36569305525527,0,0.000808709209910212,0.997752389548506
4932429P05Rik,0,0,0,0,0,0,NA,1
4932435O22Rik,0,0,0,0,0,0,NA,1
4932438A13Rik,1775.28378540032,2438.92384876809,1494.71361286277,2616.10977959181,2855.7905573841,1241.5141182837,0.110271169328282,0.979460097506543
4932438H23Rik,0,0,2.57265682076209,0,1.68284652762764,0.791781963191133,0.00285802237346386,0.991611408193259
4932441B19Rik,0,0,0,0,0,0,NA,1
4932441J04Rik,0,1.15588807998488,0,0,0,0,-0.0218681975901502,0.978558042673302
4932443I19Rik,0,0,0,0,0,0,NA,1
4933400A11Rik,0,0,0,0,0,0,NA,1
4933400C05Rik,0,0,0,0,0,0,NA,1
4933400C23,0,0,0,0,0,0,NA,1
4933400F21Rik,0,1.15588807998488,0,0,0,0,-0.0218681975901502,0.978558042673302
4933401B06Rik,0,0,0,0,0,0,NA,1
4933401H06Rik,0,0,0,1.07393669112964,0,0,0.0191711625648787,0.978558042673302
4933402E13Rik,0,1.15588807998488,0,0,0,0.791781963191133,-0.00681548565774276,0.988973052645505
4933402J07Rik,0,0,0,0,0,0,NA,1
4933402J10Rik,0,0,0,0,0,0,NA,1
4933402N03Rik,0,0,0,0,0,0,NA,1
4933402N22Rik,0,0,0,0,0,0,NA,1
4933402P03Rik,0,0,0,0,0,0,NA,1
4933403F05Rik,3457.9118408737,4501.02818346112,4117.53724162972,5925.98266165336,4971.97006587585,4291.45824049594,0.287726049659383,0.60684513416917
4933403G14Rik,9.2655729926948,4.62355231993952,10.2906272830484,6.44362014677785,5.04853958288291,5.54247374233793,-0.138061501444197,0.978558042673302
4933403O03Rik,0,0,0,0,0,0,NA,1
4933403O08Rik,0,0,0,0,0,0,NA,1
4933404M02Rik,0,1.15588807998488,0,0,0.841423263813818,0.791781963191133,0.0145696173809264,0.988973052645505
4933404O12Rik,203.842605839286,231.177615996976,250.834040024304,210.49159146141,222.977164910662,289.792198527955,0.0698109877760441,0.982256911641993
4933405L10Rik,0.92655729926948,1.15588807998488,1.28632841038104,0,0,0,-0.0976490311043895,0.978558042673302
4933405O20Rik,0,0,0,0,0,0,NA,1
4933406C10Rik,5.55934379561688,9.24710463987903,7.71797046228626,4.29574676451856,5.88996284669672,5.54247374233793,-0.129197506321751,0.978558042673302
4933406D12Rik,0,0,0,0,0,0,NA,1
4933406F09Rik,0,0,0,0,0,0,NA,1
4933406I18Rik,10.1921302919643,5.7794403999244,3.85898523114313,5.3696834556482,4.20711631906909,10.2931655214847,-0.00388007689564591,0.996879318056664
4933406J08Rik,0,0,0,0,0.841423263813818,0,0.0180198252616597,0.978558042673302
4933406K04Rik,0,0,0,0,0,0,NA,1
4933406M09Rik,0,0,0,0,0,0.791781963191133,0.0177324963331791,0.978558042673302
4933407C03Rik,1497.31659561948,1619.39920005882,1418.82023665029,1792.40033749537,1563.36442416607,1559.81046748653,0.107902381238259,0.978558042673302
4933407H18Rik,756.070756203896,715.49472151064,800.096271257009,812.970075185138,782.52363534685,713.395548835211,0.0212503334388361,0.988973052645505
4933407I05Rik,0,0,0,0,0,0,NA,1
4933407K13Rik,39.8419638685876,32.3648662395766,32.1582102595261,42.9574676451856,42.0711631906909,30.8794965644542,0.0844832851952966,0.988973052645505
4933407L21Rik,0.92655729926948,0,0,0,0,0,-0.0200990993242214,0.978558042673302
4933407P14Rik,0,0,0,0,0,0,NA,1
4933408B17Rik,9.2655729926948,6.93532847990927,5.14531364152418,9.66543022016677,5.88996284669672,5.54247374233793,-0.0175058541425909,0.991611408193259
4933409G03Rik,0,0,0,0,0,0,NA,1
4933409K07Rik,0,0,0,0,0,0,NA,1
4933411G11Rik,0,0,0,0,0,0,NA,1
4933411K16Rik,160.29441277362,110.965255678548,266.269980948876,234.118198666262,174.17461560946,152.813918895889,0.0383026872748497,0.988973052645505
4933411K20Rik,630.058963503246,636.894332071668,670.177101808524,758.199303937527,720.258313824628,711.020202945638,0.168434195968713,0.680443589540337
4933412E12Rik,13.8983594890422,9.24710463987903,12.8632841038104,18.2569237492039,10.9385024295796,19.7945490797783,0.173848705029302,0.978558042673302
4933412E24Rik,0,0,0,0,0,0,NA,1
4933413G19Rik,0,0,0,0,0,0,NA,1
4933413J09Rik,9.2655729926948,5.7794403999244,2.57265682076209,4.29574676451856,0.841423263813818,3.95890981595567,-0.164768919566713,0.978558042673302
4933415F23Rik,0,0,0,0,0,0,NA,1
4933416C03Rik,0,0,0,0,0,0,NA,1
4933416E03Rik,0,0,0,0,0,0,NA,1
4933416I08Rik,0,0,0,0,0,0,NA,1
4933417A18Rik,0,0,0,0,0,0,NA,1
4933417E11Rik,0,0,0,0,0,0,NA,1
4933417G07Rik,42.6216357663961,64.7297324791532,55.3121216463849,51.5489611742228,47.1197027735738,46.7151358282769,-0.106559128292673,0.978558042673302
4933421E11Rik,455.866191240584,651.920877111472,481.086825482511,563.816762843061,486.342646484387,521.784313742957,-0.0131704008408045,0.991611408193259
4933421I07Rik,0,0,0,0,0,0,NA,1
4933421O10Rik,119.525891605763,239.26883255687,140.209796731534,258.818742562243,281.035370113815,140.937189448022,0.264683296947731,0.978558042673302
4933422A05Rik,0.92655729926948,1.15588807998488,0,2.14787338225928,0,0,-0.00328087283739884,0.991611408193259
4933422H20Rik,77.8308131386363,101.718151038669,149.214095604201,51.5489611742228,92.55655901952,47.506917791468,-0.433750081237567,0.602500848659813
4933424B01Rik,706.963219342613,672.7268625512,616.15130857252,822.635505405305,826.277645065169,691.225653865859,0.208653895371223,0.693655528083846
4933424G06Rik,0,0,0,0,2.52426979144145,0,0.0407735471871751,0.978558042673302
4933425H06Rik,0,0,0,0,0,0,NA,1
4933425L06Rik,0,0,0,0,0,0,NA,1
4933425O20Rik,0,0,0,0,0,0,NA,1
4933426D04Rik,10.1921302919643,8.09121655989415,11.5769556934294,6.44362014677785,7.57280937432436,4.7506917791468,-0.2061790638809,0.978558042673302
4933426M11Rik,2262.65292481607,2220.46100165095,2224.06182154883,2333.66442982471,2048.86564738665,2205.11276748731,-0.0257366869755275,0.988973052645505
4933427D06Rik,0,0,0,0,0,0,NA,1
4933427D14Rik,162.147527372159,144.48600999811,160.791051297631,154.646883522668,138.83483852928,128.268678036964,-0.13152101392643,0.978558042673302
4933427E11Rik,0,0,2.57265682076209,0,0.841423263813818,3.16712785276453,0.0298882330982564,0.988973052645505
4933427G17Rik,0,0,0,0,0,0,NA,1
4933428C19Rik,0,0,0,0,0,0,NA,1
4933429O19Rik,0,0,0,0,0,0,NA,1
4933430H15Rik,7.41245839415584,9.24710463987903,6.43164205190522,9.66543022016677,10.0970791657658,9.5013835582936,0.112208746574244,0.978558042673302
4933430I17Rik,1.85311459853896,0,1.28632841038104,3.22181007338892,8.41423263813818,4.7506917791468,0.27672389614863,0.680443589540337
4933431E20Rik,204.769163138555,213.839294797203,205.812545660967,189.012857638817,243.171323242193,201.904400613739,0.0221569002047052,0.988973052645505
4933432B09Rik,21.310817883198,25.4295377596673,39.8761807218124,18.2569237492039,21.0355815953454,14.2520753374404,-0.329618387620687,0.892809742531943
4933432G23Rik,0,0,0,0,0,0,NA,1
4933432I09Rik,0,0,0,0,1.68284652762764,0,0.0293667716669459,0.978558042673302
4933433C11Rik,0.92655729926948,0,1.28632841038104,0,0.841423263813818,1.58356392638227,0.00866740721477651,0.991611408193259
4933433G15Rik,2.77967189780844,1.15588807998488,6.43164205190522,1.07393669112964,3.36569305525527,5.54247374233793,0.00178507809969222,0.997752389548506
4933433P14Rik,499.41438430625,345.610535915479,428.347360656888,335.068247632448,329.837919415017,414.101966748963,-0.201040507314882,0.978558042673302
4933434E20Rik,638.397979196672,620.71189895188,674.036087039667,578.851876518876,569.643549601955,642.9269541112,-0.101284460062218,0.978558042673302
4933434I20Rik,0,0,0,0,0,0,NA,1
4933436C20Rik,0,0,0,0,0,0,NA,1
4933436E23Rik,0,0,0,0,0,0,NA,1
4933436I01Rik,0,0,0,0,0,0,NA,1
4933437F05Rik,3.70622919707792,4.62355231993952,3.85898523114313,6.44362014677785,6.73138611051054,3.95890981595567,0.104223350591856,0.978558042673302
4933438B17Rik,0,0,0,0,0,0,NA,1
4933439C10Rik,56.5199952554383,63.5738443991683,97.7609591889593,88.0628086726306,63.1067447860363,60.1754292025261,-0.0263458591759366,0.988973052645505
4933439F18Rik,1592.75199744424,1672.57005173812,1595.04722887249,1865.42803249219,1793.07297518725,1738.75319116773,0.145564776997927,0.654656525025527
4933439K11Rik,0.92655729926948,1.15588807998488,0,0,1.68284652762764,0.791781963191133,0.0107848683607916,0.989286867451034
5031410I06Rik,0,0,0,0,0,0,NA,1
5031414D18Rik,19.4577032846591,18.4942092797581,11.5769556934294,9.66543022016677,14.3041954848349,16.6274212270138,-0.119797368841283,0.978558042673302
5031425E22Rik,265.921944890341,254.295377596673,317.723117364118,361.916664910689,366.860543022825,260.496265889883,0.198480990342548,0.978558042673302
5031425F14Rik,5.55934379561688,5.7794403999244,5.14531364152418,13.9611769846853,6.73138611051054,3.16712785276453,0.108706267473628,0.978558042673302
5031426D15Rik,0,0,0,1.07393669112964,0.841423263813818,0.791781963191133,0.0768289018965135,0.978558042673302
5031434O11Rik,4.6327864963474,3.46766423995464,1.28632841038104,7.51755683790749,3.36569305525527,3.95890981595567,0.101221677910864,0.978558042673302
5031439G07Rik,1709.49821715219,1643.6728497385,1372.51241387657,1513.17679780166,1356.37430126787,1585.14749030865,-0.0792684001531163,0.978558042673302
5033403H07Rik,399.346195985146,702.779952630806,558.266530105373,687.31948232297,658.834415566219,463.192448466813,0.0934089176840464,0.98024123669938
5033404E19Rik,0,0,0,0,0,0,NA,1
5033406O09Rik,165.853756569237,146.79778615808,155.645737656106,371.582095130856,24.4012746506007,17.4192031902049,-0.0160841518542285,0.988973052645505
5033411D12Rik,1362.96578722541,2636.58071044551,2553.36189460637,2713.8380184846,2493.97855394416,1855.14513975683,0.0779083241030841,0.988973052645505
5033414D02Rik,194.577032846591,124.835912638367,174.940663811822,180.42136410978,128.737759363514,120.350858405052,-0.154163932453179,0.978558042673302
5133401N09Rik,769.042558393668,648.453212871517,717.771252992623,619.661470781803,550.290814534237,575.625487239954,-0.273035349633106,0.271619902852771
5330411J11Rik,2.77967189780844,0,3.85898523114313,1.07393669112964,0,0.791781963191133,-0.104887589143722,0.978558042673302
5330413P13Rik,0,0,0,0,0,0,NA,1
5330417C22Rik,18.5311459853896,35.8325304795313,39.8761807218124,122.428782788779,63.1067447860363,55.4247374233793,0.641311959058325,0.0958973503612031
5330426P16Rik,6.48590109488636,8.09121655989415,14.1496125141915,19.3308604403335,9.25565590195199,14.2520753374404,0.198122685146254,0.978558042673302
5330434G04Rik,0,0,0,0,0,0,NA,1
5330437I02Rik,0,0,0,0,0,0.791781963191133,0.0177324963331791,0.978558042673302
5330439B14Rik,0,0,0,0,0,0.791781963191133,0.0177324963331791,0.978558042673302
5430402E10Rik,0,0,0,0,0,0,NA,1
5430402O13Rik,22.2373751824675,30.0530900796069,30.8718818491451,35.4399108072782,31.1326607611113,28.5041506748808,0.117339997459316,0.978558042673302
5430405G05Rik,2.77967189780844,0,0,3.22181007338892,0,0,0.00215157963242154,0.991611408193259
5430405H02Rik,28.7232762773539,13.8706569598185,36.0171954906692,25.7744805871114,26.9255444420422,19.0027671165872,-0.0622058724111233,0.988973052645505
5430407P10Rik,549.448478466802,779.068565909808,630.300921086712,984.799945765881,972.685292968773,524.15965963253,0.247007342336378,0.978558042673302
5430411K18Rik,1444.50282956112,1316.55652310278,1593.76090046211,1695.7460352937,1697.99214637628,1411.74724036979,0.13008564768298,0.978558042673302
5430416N02Rik,87.0963861313311,116.744696078473,120.914870575818,125.650592862168,73.2038239518021,133.811151779302,0.0254699637367729,0.988973052645505
5430416O09Rik,14.8249167883117,9.24710463987903,15.4359409245725,5.3696834556482,7.57280937432436,6.33425570552907,-0.344122888382189,0.787854864627296
5430417L22Rik,553.15470766388,567.541047272576,564.698172157278,489.715131155116,540.193735368471,518.617185890192,-0.113314804131428,0.978558042673302
5430419D17Rik,0,0,0,0,0,0,NA,1
5430421F17Rik,0,0,0,0,0,0,NA,1
5430421N21Rik,0,0,0,0,0,0.791781963191133,0.0177324963331791,0.978558042673302
5430425J12Rik,0.92655729926948,0,0,0,0,0.791781963191133,-0.00384097935800155,0.991611408193259
5430427O19Rik,17.6045886861201,20.8059854397278,21.8675829764777,19.3308604403335,25.2426979144145,15.0438573006315,-0.00450306293547411,0.996879318056664
5430434I15Rik,0,0,0,0,0,0,NA,1
5430435G22Rik,35.2091773722402,19.6500973597429,27.0128966180019,42.9574676451856,33.6569305525527,37.2137522699833,0.263159437705085,0.978558042673302
5430437P03Rik,1740.07460802808,1598.59321461909,1448.40579008906,1518.54648125731,1566.73011722133,1479.04870724104,-0.0663992445996033,0.978558042673302
5530400C23Rik,0,0,0,0,0,0,NA,1
5530401A14Rik,0,0,0,0,0,0,NA,1
5530601H04Rik,87.0963861313311,82.0680536789264,79.7523614436247,112.763352568612,78.252363534685,80.7617602454956,0.0862894314055081,0.98024123669938
5730403B10Rik,3970.29802736972,3311.61934915668,3219.68001118375,2472.20226298043,2419.93330672854,2992.93582086248,-0.373189032157711,0.103325432873485
5730403I07Rik,0,0,0,0,0,0,NA,1
5730405O15Rik,19.4577032846591,40.4560827994708,21.8675829764777,25.7744805871114,20.1941583315316,22.1698949693517,-0.127262578753122,0.978558042673302
5730408K05Rik,6.48590109488636,9.24710463987903,1.28632841038104,8.59149352903713,12.6213489572073,11.0849474846759,0.238881457530141,0.978558042673302
5730409E04Rik,284.45309087573,287.816131916235,241.829741151636,267.410236091281,253.268402407959,236.742806994149,-0.0983085111072792,0.978558042673302
5730416F02Rik,4.6327864963474,4.62355231993952,3.85898523114313,7.51755683790749,15.1456187486487,5.54247374233793,0.257549006205956,0.978558042673302
5730419I09Rik,355.79800291948,369.884185595161,307.43249008107,307.145893663077,305.436644764416,342.841590061761,-0.102794289592272,0.978558042673302
